Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
54311,20,1276,10,10,644,http,SF,tcp,13,26,43,1,0,484,normal
54312,20,1276,10,10,644,http,SF,tcp,38,38,255,1,0,788,normal
54313,18,1152,10,8,644,discard,S0,tcp,257,11,255,0.02,0.05,0,anomaly
54315,18,1152,10,8,644,private,S0,tcp,118,2,255,0.01,0.08,0,anomaly
54314,18,1152,10,8,644,echo,S0,tcp,248,17,255,0.07,0.06,0,anomaly
54316,18,1152,10,8,644,private,S0,tcp,115,11,255,0.05,0.07,0,anomaly
54317,18,1152,10,8,644,http,SF,tcp,3,4,227,1,0,1680,normal
54319,18,1152,10,8,644,domain_u,SF,udp,125,127,245,0.73,0.02,133,normal
54320,18,1152,10,8,644,http,SF,tcp,7,12,7,1,0,1195,normal
54318,18,1152,10,8,644,private,S0,tcp,267,9,255,0.04,0.05,0,anomaly
54321,20,1276,10,10,644,ldap,S0,tcp,269,24,255,0.09,0.05,0,anomaly
54322,20,1276,10,10,644,telnet,S0,tcp,12,12,94,0.57,0.02,0,anomaly
54323,20,1276,10,10,644,private,REJ,tcp,101,19,255,0.01,0.07,0,anomaly
54324,20,1276,10,10,644,other,REJ,tcp,511,1,255,0,1,0,anomaly
54325,20,1276,10,10,644,eco_i,SF,icmp,1,18,2,1,0,0,anomaly
54326,20,1276,10,10,644,iso_tsap,S0,tcp,278,20,255,0.08,0.06,0,anomaly
54327,20,1276,10,10,644,http,SF,tcp,6,49,255,1,0,683,normal
54328,20,1276,10,10,644,http,SF,tcp,7,7,23,1,0,5077,normal
54332,18,1152,10,8,644,http,SF,tcp,22,30,255,1,0,564,normal
54331,18,1152,10,8,644,http,SF,tcp,1,1,1,1,0,4861,normal
54329,18,1152,10,8,644,ftp_data,SF,tcp,2,1,36,0.06,0.11,0,normal
54330,18,1152,10,8,644,smtp,SF,tcp,1,1,110,0.91,0.03,276,normal
54334,18,1152,10,8,644,telnet,SF,tcp,1,1,1,1,0,2857,anomaly
54335,18,1152,10,8,644,private,S0,tcp,134,6,255,0.04,0.06,0,anomaly
54333,18,1152,10,8,644,ftp,SF,tcp,1,1,70,0.39,0.06,767,normal
54336,18,1152,10,8,644,uucp,S0,tcp,124,2,255,0.01,0.05,0,anomaly
54340,20,1276,10,10,644,http,SF,tcp,10,17,10,1,0,679,normal
54338,20,1276,10,10,644,private,S0,tcp,229,14,255,0,0.08,0,anomaly
54337,20,1276,10,10,644,eco_i,SF,icmp,1,7,2,1,0,0,anomaly
54339,20,1276,10,10,644,private,SH,tcp,1,1,200,0,0.95,0,anomaly
54341,20,1276,10,10,644,http,SF,tcp,12,13,132,1,0,1533,normal
54342,20,1276,10,10,644,systat,S0,tcp,119,17,255,0.07,0.07,0,anomaly
54343,20,1276,10,10,644,auth,S0,tcp,203,10,255,0.04,0.07,0,anomaly
54344,20,1276,10,10,644,private,S0,tcp,280,11,255,0.03,0.04,0,anomaly
54346,18,1152,10,8,644,smtp,SF,tcp,1,2,122,0.96,0.02,332,normal
54348,18,1152,10,8,644,private,S0,tcp,126,14,255,0.03,0.06,0,anomaly
54345,18,1152,10,8,644,http,SF,tcp,6,7,136,1,0,12818,normal
54347,18,1152,10,8,644,auth,S0,tcp,233,2,255,0.08,0.06,0,anomaly
54349,18,1152,10,8,644,ftp_data,SF,tcp,1,1,255,0.01,0.07,0,normal
54351,18,1152,10,8,644,private,S0,tcp,96,11,255,0.04,0.06,0,anomaly
54350,18,1152,10,8,644,http,SF,tcp,1,1,52,1,0,11864,normal
54352,18,1152,10,8,644,private,S0,tcp,87,17,255,0.07,0.07,0,anomaly
54356,20,1276,10,10,644,http,SF,tcp,1,2,16,1,0,474,normal
54355,20,1276,10,10,644,ftp_data,SF,tcp,17,32,216,0.39,0.04,0,normal
54354,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.53,0.02,2451,anomaly
54353,20,1276,10,10,644,http,SF,tcp,44,44,255,1,0,391,normal
54357,20,1276,10,10,644,hostnames,S0,tcp,273,6,255,0.06,0.08,0,anomaly
54358,20,1276,10,10,644,http,OTH,tcp,15,15,37,1,0,0,normal
54359,20,1276,10,10,644,http,SF,tcp,5,7,223,1,0,839,normal
54360,20,1276,10,10,644,domain_u,SF,udp,117,117,255,1,0.01,75,normal
54361,18,1152,10,8,644,http,SF,tcp,16,16,16,1,0,574,normal
54363,18,1152,10,8,644,finger,S0,tcp,117,5,255,0.02,0.07,0,anomaly
54362,18,1152,10,8,644,http,SF,tcp,5,5,115,0.89,0.03,2507,normal
54364,18,1152,10,8,644,domain_u,SF,udp,234,233,255,1,0.01,86,normal
54365,18,1152,10,8,644,http,S0,tcp,283,23,255,0.09,0.05,0,anomaly
54366,18,1152,10,8,644,courier,S0,tcp,138,16,255,0.02,0.07,0,anomaly
54367,18,1152,10,8,644,http,SF,tcp,1,2,41,0.98,0.05,1628,normal
54368,18,1152,10,8,644,http,SF,tcp,1,4,9,1,0,9569,normal
54370,20,1276,10,10,644,private,REJ,tcp,147,17,255,0.07,0.05,0,anomaly
54371,20,1276,10,10,644,whois,S0,tcp,224,13,255,0.05,0.06,0,anomaly
54372,20,1276,10,10,644,http,SF,tcp,9,18,169,1,0,269,normal
54369,20,1276,10,10,644,http,SF,tcp,17,30,255,1,0,1761,normal
54373,20,1276,10,10,644,private,S0,tcp,124,12,255,0.05,0.07,0,anomaly
54374,20,1276,10,10,644,http,SF,tcp,17,17,17,1,0,2181,normal
54375,20,1276,10,10,644,http,SF,tcp,2,3,255,1,0,16626,normal
54376,20,1276,10,10,644,domain_u,SF,udp,171,171,255,1,0.01,43,normal
54379,18,1152,10,8,644,http,S1,tcp,1,1,10,1,0,21900,normal
54377,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.47,0.18,0,anomaly
54380,18,1152,10,8,644,http,SF,tcp,7,7,7,1,0,7734,normal
54378,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.44,0.01,0,anomaly
54381,18,1152,10,8,644,link,S0,tcp,264,7,255,0.03,0.08,0,anomaly
54382,18,1152,10,8,644,ftp,RSTO,tcp,266,6,255,0.02,0.07,0,anomaly
54383,18,1152,10,8,644,private,REJ,tcp,197,1,255,0,0.89,0,anomaly
54384,18,1152,10,8,644,discard,RSTO,tcp,237,9,255,0.04,0.08,0,anomaly
54386,20,1276,10,10,644,private,SF,udp,5,5,208,0.02,0.05,0,anomaly
54387,20,1276,10,10,644,private,S0,tcp,205,7,146,0.05,0.08,0,anomaly
54385,20,1276,10,10,644,finger,SF,tcp,1,1,75,0.07,0.07,225,normal
54388,20,1276,10,10,644,http,SF,tcp,30,30,130,1,0,3970,normal
54389,20,1276,10,10,644,http,SF,tcp,26,30,255,1,0,258,normal
54390,20,1276,10,10,644,http,SF,tcp,15,16,255,1,0,418,normal
54391,20,1276,10,10,644,http,SF,tcp,25,28,255,1,0,2750,normal
54392,20,1276,10,10,644,http,SF,tcp,10,10,214,1,0,715,normal
54394,18,1152,10,8,644,other,SF,udp,3,2,255,0.01,0.83,105,normal
54393,18,1152,10,8,644,eco_i,SF,icmp,1,6,2,1,0,0,anomaly
54395,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.36,0,anomaly
54396,18,1152,10,8,644,private,S0,tcp,104,15,255,0.02,0.08,0,anomaly
54397,18,1152,10,8,644,http,SF,tcp,12,12,255,1,0,1694,normal
54398,18,1152,10,8,644,pop_3,SF,tcp,1,1,180,0.02,0.03,130,normal
54399,18,1152,10,8,644,uucp,RSTO,tcp,107,2,255,0.01,0.07,0,anomaly
54400,18,1152,10,8,644,whois,RSTR,tcp,1,1,141,0.01,0.31,0,anomaly
54403,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.58,0,anomaly
54401,20,1276,10,10,644,http,REJ,tcp,2,2,217,1,0,0,normal
54402,20,1276,10,10,644,domain_u,SF,udp,94,176,255,1,0.01,46,normal
54405,20,1276,10,10,644,http,SF,tcp,32,48,255,1,0,321,normal
54404,20,1276,10,10,644,http,SF,tcp,2,2,255,0.92,0.02,278,normal
54406,20,1276,10,10,644,Z39_50,S0,tcp,115,12,255,0.05,0.07,0,anomaly
54408,20,1276,10,10,644,daytime,S0,tcp,149,11,255,0.01,0.06,0,anomaly
54407,20,1276,10,10,644,Z39_50,S0,tcp,236,1,255,0,0.07,0,anomaly
54409,18,1152,10,8,644,smtp,SF,tcp,1,1,159,0.64,0.03,334,normal
54412,18,1152,10,8,644,http,RSTR,tcp,4,4,19,1,0,7300,anomaly
54411,18,1152,10,8,644,http,SF,tcp,3,3,209,1,0,7355,normal
54410,18,1152,10,8,644,sunrpc,S0,tcp,239,6,255,0.06,0.08,0,anomaly
54413,18,1152,10,8,644,smtp,SF,tcp,1,3,34,0.91,0.09,337,normal
54414,18,1152,10,8,644,ecr_i,SF,icmp,457,457,207,1,0,0,anomaly
54416,18,1152,10,8,644,http,SF,tcp,2,3,105,1,0,8314,anomaly
54415,18,1152,10,8,644,private,SF,udp,28,7,255,0.03,0.88,0,anomaly
54418,20,1276,10,10,644,finger,S0,tcp,1,1,1,1,0,0,anomaly
54417,20,1276,10,10,644,http,S0,tcp,2,9,255,1,0,0,normal
54419,20,1276,10,10,644,vmnet,REJ,tcp,209,5,255,0.02,0.07,0,anomaly
54420,20,1276,10,10,644,domain_u,SF,udp,71,151,255,0.95,0.01,111,normal
54421,20,1276,10,10,644,ftp_data,SF,tcp,1,1,152,0.4,0.04,0,normal
54423,20,1276,10,10,644,http,SF,tcp,14,14,255,1,0,2716,normal
54422,20,1276,10,10,644,mtp,S0,tcp,116,1,255,0,0.09,0,anomaly
54424,20,1276,10,10,644,http,SF,tcp,5,8,150,0.95,0.01,2507,normal
54427,18,1152,10,8,644,http,SF,tcp,4,4,255,1,0,1469,normal
54426,18,1152,10,8,644,ssh,S0,tcp,298,19,255,0.07,0.06,0,anomaly
54425,18,1152,10,8,644,ecr_i,SF,icmp,510,510,161,0.1,0.02,0,anomaly
54428,18,1152,10,8,644,private,SF,udp,9,9,255,0.04,0.07,0,anomaly
54429,18,1152,10,8,644,private,S0,tcp,267,8,255,0.03,0.09,0,anomaly
54430,18,1152,10,8,644,telnet,S0,tcp,64,16,255,0.18,0.05,0,anomaly
54431,18,1152,10,8,644,eco_i,SF,icmp,1,40,1,1,0,0,anomaly
54432,18,1152,10,8,644,private,SF,udp,2,2,255,0.99,0.01,0,normal
54434,20,1276,10,10,644,telnet,SF,tcp,1,1,255,0.1,0.05,6096,normal
54433,20,1276,10,10,644,ftp_data,SF,tcp,1,1,186,0.11,0.02,0,normal
54435,20,1276,10,10,644,private,S0,tcp,188,24,255,0.09,0.06,0,anomaly
54436,20,1276,10,10,644,other,REJ,tcp,444,1,255,0,1,0,anomaly
54437,20,1276,10,10,644,private,S0,tcp,120,6,255,0.02,0.06,0,anomaly
54438,20,1276,10,10,644,mtp,S0,tcp,292,4,255,0.02,0.05,0,anomaly
54439,20,1276,10,10,644,csnet_ns,S0,tcp,118,9,255,0.02,0.07,0,anomaly
54440,20,1276,10,10,644,ntp_u,SF,udp,1,1,41,0.2,0.1,48,normal
54441,18,1152,10,8,644,ecr_i,SF,icmp,189,189,255,0.74,0.01,0,anomaly
54442,18,1152,10,8,644,http_443,S0,tcp,127,8,255,0.07,0.06,0,anomaly
54443,18,1152,10,8,644,private,S0,tcp,135,14,239,0.03,0.08,0,anomaly
54444,18,1152,10,8,644,http,SF,tcp,4,6,9,1,0,8147,normal
54445,18,1152,10,8,644,klogin,REJ,tcp,147,18,255,0.07,0.07,0,anomaly
54446,18,1152,10,8,644,ftp_data,SF,tcp,2,2,21,0.19,0.24,0,normal
54447,18,1152,10,8,644,ctf,REJ,tcp,283,13,255,0.05,0.07,0,anomaly
54448,18,1152,10,8,644,http,SF,tcp,20,20,255,1,0,2543,normal
54449,20,1276,10,10,644,ftp_data,SF,tcp,5,5,255,0.47,0.03,0,normal
54450,20,1276,10,10,644,nnsp,REJ,tcp,137,8,255,0.03,0.07,0,anomaly
54451,20,1276,10,10,644,http,SF,tcp,14,14,255,1,0,809,normal
54452,20,1276,10,10,644,smtp,SF,tcp,1,1,140,0.49,0.06,285,normal
54454,20,1276,10,10,644,other,REJ,tcp,508,1,255,0,1,0,anomaly
54453,20,1276,10,10,644,smtp,SF,tcp,1,1,255,0.09,0.09,387,normal
54455,20,1276,10,10,644,smtp,SF,tcp,1,2,14,0.86,0.14,338,normal
54456,20,1276,10,10,644,netbios_ns,REJ,tcp,176,13,255,0.05,0.07,0,anomaly
54457,18,1152,10,8,644,bgp,S0,tcp,144,4,255,0.02,0.07,0,anomaly
54459,18,1152,10,8,644,http,SF,tcp,1,4,2,1,0,3177,normal
54458,18,1152,10,8,644,eco_i,SF,icmp,1,1,39,1,0,0,normal
54460,18,1152,10,8,644,http,SF,tcp,2,7,2,1,0,18273,normal
54461,18,1152,10,8,644,eco_i,SF,icmp,1,45,1,1,0,0,anomaly
54462,18,1152,10,8,644,private,SF,udp,191,91,255,0.36,0.65,0,anomaly
54463,18,1152,10,8,644,other,REJ,tcp,511,1,255,0,1,0,anomaly
54464,18,1152,10,8,644,ftp_data,SF,tcp,3,3,255,0.43,0.02,0,normal
54466,20,1276,10,10,644,http,SF,tcp,1,1,3,1,0,301,normal
54465,20,1276,10,10,644,ftp_data,SF,tcp,1,1,1,1,0,0,anomaly
54467,20,1276,10,10,644,telnet,S0,tcp,247,10,255,0.04,0.07,0,anomaly
54468,20,1276,10,10,644,eco_i,SF,icmp,1,15,1,1,0,0,anomaly
54469,20,1276,10,10,644,sunrpc,S0,tcp,22,10,255,0.04,0.07,0,anomaly
54470,20,1276,10,10,644,hostnames,S0,tcp,256,5,255,0.02,0.07,0,anomaly
54471,20,1276,10,10,644,telnet,S0,tcp,110,10,255,0.11,0.06,0,anomaly
54472,20,1276,10,10,644,http,SF,tcp,4,8,255,0.87,0.01,2239,normal
54473,18,1152,10,8,644,http,S0,tcp,53,14,133,0.26,0.03,0,anomaly
54474,18,1152,10,8,644,http,SF,tcp,4,4,41,1,0,1091,normal
54475,18,1152,10,8,644,private,S0,tcp,217,17,255,0.12,0.06,0,anomaly
54476,18,1152,10,8,644,private,SF,udp,33,11,255,0.22,0.31,0,anomaly
54477,18,1152,10,8,644,domain_u,SF,udp,1,1,255,0.93,0.01,17,normal
54478,18,1152,10,8,644,other,SF,tcp,12,1,219,0,0.03,0,normal
54479,18,1152,10,8,644,private,S0,tcp,218,18,255,0.01,0.07,0,anomaly
54480,18,1152,10,8,644,domain_u,SF,udp,78,158,255,0.96,0.01,125,normal
54481,20,1276,10,10,644,discard,S0,tcp,292,20,255,0.02,0.08,0,anomaly
54483,20,1276,10,10,644,smtp,S0,tcp,2,2,156,0.84,0.03,0,normal
54482,20,1276,10,10,644,private,SH,tcp,1,1,181,0.01,0.94,0,anomaly
54484,20,1276,10,10,644,http,SF,tcp,7,14,27,1,0,771,normal
54485,20,1276,10,10,644,http,SF,tcp,3,3,85,1,0,409,normal
54486,20,1276,10,10,644,ecr_i,SF,icmp,277,277,255,1,0,0,anomaly
54487,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,anomaly
54488,20,1276,10,10,644,http,REJ,tcp,1,1,51,1,0,0,normal
54489,18,1152,10,8,644,http,SF,tcp,12,28,164,1,0,1867,normal
54491,18,1152,10,8,644,http,SF,tcp,30,32,255,1,0,1761,normal
54490,18,1152,10,8,644,domain_u,SF,udp,125,205,255,1,0,133,normal
54492,18,1152,10,8,644,domain_u,SF,udp,4,4,79,0.49,0.03,81,normal
54494,18,1152,10,8,644,http,REJ,tcp,1,1,2,1,0,0,normal
54493,18,1152,10,8,644,private,S0,tcp,258,3,255,0.07,0.07,0,anomaly
54495,18,1152,10,8,644,telnet,S0,tcp,48,12,255,0.15,0.05,0,anomaly
54496,18,1152,10,8,644,private,SF,udp,2,2,255,0.92,0.01,146,normal
54497,20,1276,10,10,644,private,S0,tcp,4,1,255,0.03,0.07,0,anomaly
54498,20,1276,10,10,644,domain_u,SF,udp,131,213,255,1,0.01,129,normal
54499,20,1276,10,10,644,eco_i,SF,icmp,1,41,1,1,0,0,anomaly
54500,20,1276,10,10,644,smtp,S0,tcp,20,20,82,0.49,0.02,0,anomaly
54501,20,1276,10,10,644,http,SF,tcp,1,29,1,1,0,7333,normal
54502,20,1276,10,10,644,private,S0,tcp,50,20,255,0.08,0.06,0,anomaly
54503,20,1276,10,10,644,http,SF,tcp,3,5,43,1,0,3862,normal
54504,20,1276,10,10,644,csnet_ns,S0,tcp,241,6,255,0.02,0.08,0,anomaly
54505,20,1276,10,10,644,http,SF,tcp,4,13,255,1,0,483,normal
54506,20,1276,10,10,644,ecr_i,SF,icmp,511,511,255,0.96,0.01,0,anomaly
54507,20,1276,10,10,644,http,SF,tcp,6,31,255,1,0,788,normal
54508,20,1276,10,10,644,ftp_data,S0,tcp,246,5,255,0.01,0.09,0,anomaly
54509,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0.01,585,normal
54510,20,1276,10,10,644,sunrpc,RSTO,tcp,179,7,255,0.03,0.08,0,anomaly
54511,20,1276,10,10,644,http,SF,tcp,19,19,23,1,0,4026,normal
54512,20,1276,10,10,644,http,SF,tcp,8,8,125,1,0,1719,normal
54513,18,1152,10,8,644,domain_u,SF,udp,251,256,255,1,0.01,75,normal
54515,18,1152,10,8,644,ecr_i,SF,icmp,108,108,255,0.42,0.02,0,anomaly
54516,18,1152,10,8,644,http,SF,tcp,35,38,255,1,0,458,normal
54517,18,1152,10,8,644,http,SF,tcp,3,4,255,0.94,0.02,2698,normal
54514,18,1152,10,8,644,http,SF,tcp,1,1,255,1,0,2851,normal
54518,18,1152,10,8,644,domain_u,SF,udp,212,211,255,1,0.01,78,normal
54520,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.85,0.01,0,anomaly
54519,18,1152,10,8,644,private,S0,tcp,145,15,255,0.02,0.08,0,anomaly
54521,20,1276,10,10,644,http,SF,tcp,2,21,166,1,0,757,normal
54522,20,1276,10,10,644,private,S0,tcp,102,13,255,0.14,0.05,0,anomaly
54524,20,1276,10,10,644,http,SF,tcp,5,11,15,1,0,3030,normal
54525,20,1276,10,10,644,domain_u,SF,udp,141,221,255,1,0.01,46,normal
54523,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,anomaly
54526,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,831,normal
54527,20,1276,10,10,644,auth,S0,tcp,223,20,255,0.08,0.07,0,anomaly
54528,20,1276,10,10,644,private,REJ,tcp,170,15,255,0.06,0.08,0,anomaly
54531,18,1152,10,8,644,sql_net,REJ,tcp,2,1,255,0,1,0,anomaly
54529,18,1152,10,8,644,urp_i,SF,icmp,2,2,20,0.1,0.15,0,normal
54530,18,1152,10,8,644,http,SF,tcp,27,31,255,1,0,406,normal
54532,18,1152,10,8,644,http,SF,tcp,2,5,62,1,0,2809,normal
54533,18,1152,10,8,644,private,REJ,tcp,38,1,255,0,0.47,0,anomaly
54534,18,1152,10,8,644,private,S0,tcp,112,13,255,0.05,0.06,0,anomaly
54535,18,1152,10,8,644,time,S0,tcp,231,17,255,0.07,0.06,0,anomaly
54536,18,1152,10,8,644,domain_u,SF,udp,11,91,255,1,0.01,133,normal
54539,20,1276,10,10,644,http,SF,tcp,1,1,16,1,0,8557,normal
54541,20,1276,10,10,644,ftp_data,SF,tcp,2,2,22,0.77,0.09,0,normal
54540,20,1276,10,10,644,private,S0,tcp,259,6,255,0.01,0.09,0,anomaly
54537,20,1276,10,10,644,private,S0,tcp,113,12,255,0.05,0.06,0,anomaly
54542,20,1276,10,10,644,http,SF,tcp,40,49,41,1,0,741,normal
54543,20,1276,10,10,644,http,SF,tcp,15,15,255,1,0,670,normal
54538,20,1276,10,10,644,telnet,S0,tcp,73,17,155,0.25,0.03,0,anomaly
54544,20,1276,10,10,644,http,SF,tcp,49,49,52,1,0,403,normal
54546,18,1152,10,8,644,http,SF,tcp,6,34,255,1,0,604,normal
54545,18,1152,10,8,644,ftp_data,SF,tcp,1,1,37,0.49,0.08,0,normal
54547,18,1152,10,8,644,ftp_data,SF,tcp,1,1,4,1,0,0,anomaly
54548,18,1152,10,8,644,ftp_data,SF,tcp,3,3,255,0.32,0.02,0,normal
54549,18,1152,10,8,644,Z39_50,S0,tcp,209,3,255,0.01,0.08,0,anomaly
54550,18,1152,10,8,644,time,SF,tcp,1,1,16,1,0,4,normal
54551,18,1152,10,8,644,http,SF,tcp,1,15,72,1,0,324,normal
54552,18,1152,10,8,644,http,SF,tcp,13,14,64,1,0,332,normal
54556,20,1276,10,10,644,private,S0,tcp,201,1,255,0.11,0.06,0,anomaly
54554,20,1276,10,10,644,domain_u,SF,udp,314,313,255,0.91,0.01,77,normal
54553,20,1276,10,10,644,link,S0,tcp,259,1,255,0,0.07,0,anomaly
54557,20,1276,10,10,644,private,S0,tcp,121,8,255,0.03,0.04,0,anomaly
54555,20,1276,10,10,644,http,SF,tcp,1,1,23,1,0,28362,normal
54558,20,1276,10,10,644,uucp_path,S0,tcp,201,1,255,0,0.07,0,anomaly
54559,20,1276,10,10,644,ftp_data,SF,tcp,1,1,150,0.12,0.05,0,normal
54560,20,1276,10,10,644,http,SF,tcp,2,2,2,1,0,7303,normal
54563,18,1152,10,8,644,ftp,SF,tcp,1,1,255,0.23,0.02,767,normal
54562,18,1152,10,8,644,finger,SF,tcp,1,1,77,0.08,0.06,225,normal
54564,18,1152,10,8,644,http,SF,tcp,10,17,255,1,0,14638,normal
54561,18,1152,10,8,644,http,SF,tcp,20,20,255,1,0,345,normal
54565,18,1152,10,8,644,ecr_i,SF,icmp,480,480,68,1,0,0,anomaly
54566,18,1152,10,8,644,http,RSTO,tcp,8,8,116,1,0,0,normal
54567,18,1152,10,8,644,http,SF,tcp,6,6,6,1,0,412,normal
54568,18,1152,10,8,644,http,SF,tcp,5,5,255,1,0,198,normal
0,1,60,1,0,60,private,RSTR,tcp,389,2,255,0.01,0.52,0,anomaly
54570,20,1276,10,10,644,smtp,SF,tcp,1,2,255,0.13,0.06,438,normal
54571,20,1276,10,10,644,private,S0,tcp,252,9,255,0.04,0.08,0,anomaly
54569,20,1276,10,10,644,iso_tsap,REJ,tcp,176,10,255,0.04,0.07,0,anomaly
54572,20,1276,10,10,644,ftp_data,SF,tcp,2,2,33,0.45,0.09,0,normal
54574,20,1276,10,10,644,http,SF,tcp,3,18,46,1,0,2897,normal
54573,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.7,105,normal
54575,20,1276,10,10,644,domain_u,SF,udp,319,318,255,0.98,0.01,78,normal
54576,20,1276,10,10,644,http,SF,tcp,11,11,55,1,0,3848,normal
54578,18,1152,10,8,644,http,SF,tcp,10,10,78,1,0,2526,normal
54577,18,1152,10,8,644,http,SF,tcp,1,8,22,1,0,266,normal
54580,18,1152,10,8,644,imap4,S0,tcp,276,12,255,0.05,0.08,0,anomaly
54579,18,1152,10,8,644,other,SF,udp,376,376,255,1,0,4,normal
54582,18,1152,10,8,644,smtp,SF,tcp,1,2,240,0.63,0.03,333,normal
54581,18,1152,10,8,644,domain_u,SF,udp,163,163,255,1,0,44,normal
54583,18,1152,10,8,644,http,SF,tcp,6,6,255,1,0,695,normal
54584,18,1152,10,8,644,private,S0,tcp,201,1,62,0.02,0.16,0,anomaly
54585,20,1276,10,10,644,telnet,SF,tcp,1,1,222,0.49,0.01,8486,normal
54586,20,1276,10,10,644,http,SF,tcp,1,1,3,1,0,21556,normal
54587,20,1276,10,10,644,other,SF,udp,244,244,244,1,0,4,normal
54588,20,1276,10,10,644,finger,S0,tcp,27,6,255,0.18,0.03,0,anomaly
54589,20,1276,10,10,644,discard,S0,tcp,283,11,255,0.05,0.07,0,anomaly
54590,20,1276,10,10,644,http,SF,tcp,1,1,8,1,0,13038,normal
54591,20,1276,10,10,644,http,SF,tcp,23,24,23,1,0,414,normal
54592,20,1276,10,10,644,systat,S0,tcp,287,11,255,0.07,0.07,0,anomaly
54594,18,1152,10,8,644,other,SF,udp,303,303,255,1,0,4,normal
54595,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.29,0,anomaly
54593,18,1152,10,8,644,http,SF,tcp,7,7,128,1,0,1039,normal
54596,18,1152,10,8,644,private,S0,tcp,40,12,255,0.05,0.08,0,anomaly
54597,18,1152,10,8,644,ftp_data,SF,tcp,2,2,141,0.3,0.04,0,normal
54598,18,1152,10,8,644,link,S0,tcp,53,2,255,0.01,0.09,0,anomaly
54599,18,1152,10,8,644,smtp,SF,tcp,1,2,231,0.7,0.02,331,normal
54600,18,1152,10,8,644,private,S0,tcp,137,4,255,0.02,0.06,0,anomaly
54602,20,1276,10,10,644,ftp,SF,tcp,1,1,214,0.13,0.03,4152,normal
54601,20,1276,10,10,644,http,SF,tcp,2,21,129,1,0,9238,normal
54603,20,1276,10,10,644,telnet,SF,tcp,1,1,45,0.38,0.09,4267,normal
54604,20,1276,10,10,644,pop_3,SF,tcp,1,1,67,0.03,0.06,130,normal
54605,20,1276,10,10,644,nntp,S0,tcp,122,22,255,0.09,0.04,0,anomaly
54606,20,1276,10,10,644,http,SF,tcp,5,6,53,1,0,2033,normal
54607,20,1276,10,10,644,private,S0,tcp,106,1,52,0.02,0.12,0,anomaly
54608,20,1276,10,10,644,ftp_data,SF,tcp,1,1,123,0.37,0.05,0,normal
54609,18,1152,10,8,644,ftp_data,REJ,tcp,1,1,1,1,0,0,anomaly
54610,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.67,0.02,0,anomaly
54612,18,1152,10,8,644,efs,S0,tcp,510,1,255,0,1,0,anomaly
54613,18,1152,10,8,644,domain_u,SF,udp,6,6,255,1,0.01,118,normal
54614,18,1152,10,8,644,bgp,S0,tcp,277,17,255,0.07,0.07,0,anomaly
54615,18,1152,10,8,644,auth,S0,tcp,270,20,255,0.08,0.07,0,anomaly
54616,18,1152,10,8,644,ftp_data,S2,tcp,1,2,99,0.23,0.13,0,normal
54611,18,1152,10,8,644,sunrpc,S0,tcp,291,21,255,0.08,0.05,0,anomaly
54617,20,1276,10,10,644,courier,S0,tcp,132,6,255,0.02,0.07,0,anomaly
54619,20,1276,10,10,644,http,REJ,tcp,1,1,5,1,0,0,normal
54618,20,1276,10,10,644,pop_3,SF,tcp,1,1,105,0.03,0.09,1066,normal
54620,20,1276,10,10,644,private,S0,tcp,231,13,255,0.07,0.08,0,anomaly
54621,20,1276,10,10,644,urp_i,SF,icmp,2,1,255,0.05,0.01,0,normal
54623,20,1276,10,10,644,hostnames,S0,tcp,264,18,255,0.07,0.06,0,anomaly
54622,20,1276,10,10,644,http,SF,tcp,10,10,255,1,0,885,normal
54624,20,1276,10,10,644,ecr_i,SF,icmp,209,209,255,1,0,0,anomaly
54627,18,1152,10,8,644,http,SF,tcp,45,49,72,1,0,392,normal
54626,18,1152,10,8,644,http,SF,tcp,12,13,255,1,0,530,normal
54625,18,1152,10,8,644,domain_u,SF,udp,185,184,74,0.55,0.03,111,normal
54628,18,1152,10,8,644,smtp,SF,tcp,1,1,238,0.13,0.02,475,normal
54629,18,1152,10,8,644,ctf,S0,tcp,187,1,255,0,0.06,0,anomaly
54630,18,1152,10,8,644,urp_i,SF,icmp,30,5,255,0.06,0.01,0,normal
54631,18,1152,10,8,644,sunrpc,S0,tcp,234,14,255,0.05,0.06,0,anomaly
54632,18,1152,10,8,644,http,SF,tcp,24,26,255,1,0,1395,normal
54633,20,1276,10,10,644,http,S0,tcp,2,2,34,1,0,0,normal
54634,20,1276,10,10,644,ftp_data,SF,tcp,7,7,156,0.47,0.04,0,normal
